data_type,date_end_ce,date_start_ce,filename,folio_id,image_id,manuscript_id,material_type,processed_image_path,raw_image_path,script_family,source_root,split,text_file_path,thumbnail_path,work_title
text,,,sa_bhAskara-bhagavadAzayAnusaraNabhAsya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhAskara-bhagavadAzayAnusaraNabhAsya.txt,,sa_bhAskara-bhagavadAzayAnusaraNabhAsya
text,,,sa_bhAskara-bIjagaNita.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhAskara-bIjagaNita.txt,,sa_bhAskara-bIjagaNita
text,,,sa_bhAskara-lIlAvatI.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhAskara-lIlAvatI.txt,,sa_bhAskara-lIlAvatI
text,,,sa_bhAskarakaNTha-mokSopAyaTIkA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhAskarakaNTha-mokSopAyaTIkA.txt,,sa_bhAskarakaNTha-mokSopAyaTIkA
text,,,sa_bhatRhari-zatakatraya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhatRhari-zatakatraya.txt,,sa_bhatRhari-zatakatraya
text,,,sa_bhaTTanArAyaNa-stavacintAmaNi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhaTTanArAyaNa-stavacintAmaNi.txt,,sa_bhaTTanArAyaNa-stavacintAmaNi
text,,,sa_bhaTTanArAyaNa-veNIsaMhAra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhaTTanArAyaNa-veNIsaMhAra.txt,,sa_bhaTTanArAyaNa-veNIsaMhAra
text,,,sa_bhaTTi-rAvaNavadha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhaTTi-rAvaNavadha.txt,,sa_bhaTTi-rAvaNavadha
text,,,sa_bhAvAgaNeza-tattvayAthArthyadIpana.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhAvAgaNeza-tattvayAthArthyadIpana.txt,,sa_bhAvAgaNeza-tattvayAthArthyadIpana
text,,,sa_bhAvamizra-bhAvaprakAza.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhAvamizra-bhAvaprakAza.txt,,sa_bhAvamizra-bhAvaprakAza
text,,,sa_bhavasaMkrAntisUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhavasaMkrAntisUtra.txt,,sa_bhavasaMkrAntisUtra
text,,,sa_bhikSukarmavAkya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhikSukarmavAkya.txt,,sa_bhikSukarmavAkya
text,,,sa_bhikSuNIkarmavAcanA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhikSuNIkarmavAcanA.txt,,sa_bhikSuNIkarmavAcanA
text,,,sa_bhikSuNIvinaya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhikSuNIvinaya.txt,,sa_bhikSuNIvinaya
text,,,sa_bhRgusaMhitA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhRgusaMhitA.txt,,sa_bhRgusaMhitA
text,,,sa_bhUtirAja-svabodhasiddhi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bhUtirAja-svabodhasiddhi.txt,,sa_bhUtirAja-svabodhasiddhi
text,,,sa_bIjanighaNTu.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bIjanighaNTu.txt,,sa_bIjanighaNTu
text,,,sa_bilhaNa-caurapaJcAzikA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bilhaNa-caurapaJcAzikA.txt,,sa_bilhaNa-caurapaJcAzikA
text,,,sa_bodhisattvabhUmi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bodhisattvabhUmi.txt,,sa_bodhisattvabhUmi
text,,,sa_bodhisattvaprAtimokSasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bodhisattvaprAtimokSasUtra.txt,,sa_bodhisattvaprAtimokSasUtra
text,,,sa_bower-manuscript.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bower-manuscript.txt,,sa_bower-manuscript
text,,,sa_brahmabindUpaniSad.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_brahmabindUpaniSad.txt,,sa_brahmabindUpaniSad
text,,,sa_brahmagupta-brAhmasphuTasiddhAnta.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_brahmagupta-brAhmasphuTasiddhAnta.txt,,sa_brahmagupta-brAhmasphuTasiddhAnta
text,,,sa_brahmANDapurANa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_brahmANDapurANa.txt,,sa_brahmANDapurANa
text,,,sa_brahmapurANa-1-246.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_brahmapurANa-1-246.txt,,sa_brahmapurANa-1-246
text,,,sa_brahmasaMhitA-5-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_brahmasaMhitA-5-comm.txt,,sa_brahmasaMhitA-5-comm
text,,,sa_bRhadAraNyakopaniSadkANva-recension-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bRhadAraNyakopaniSadkANva-recension-comm.txt,,sa_bRhadAraNyakopaniSadkANva-recension-comm
text,,,sa_bRhaspatismRti-vyavahArakANDa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_bRhaspatismRti-vyavahArakANDa.txt,,sa_bRhaspatismRti-vyavahArakANDa
text,,,sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra.txt,,sa_buddhabalAdhAnaprAtihAryavikurvANanirdezasUtra
text,,,sa_buddhaghoSa-siddhArthacaritrakAvya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_buddhaghoSa-siddhArthacaritrakAvya.txt,,sa_buddhaghoSa-siddhArthacaritrakAvya
text,,,sa_buddhasvAmin-bRhatkathAzlokasaMgraha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_buddhasvAmin-bRhatkathAzlokasaMgraha.txt,,sa_buddhasvAmin-bRhatkathAzlokasaMgraha
text,,,sa_buddhist-stotras.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_buddhist-stotras.txt,,sa_buddhist-stotras
text,,,sa_buddhist-yoga-manual.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_buddhist-yoga-manual.txt,,sa_buddhist-yoga-manual
text,,,sa_cakrapANinAtha-bhavopahArastotra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_cakrapANinAtha-bhavopahArastotra.txt,,sa_cakrapANinAtha-bhavopahArastotra
text,,,sa_cAmuNDa-rasasaMketakalikA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_cAmuNDa-rasasaMketakalikA.txt,,sa_cAmuNDa-rasasaMketakalikA
text,,,sa_candragomin-ziSyalekha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_candragomin-ziSyalekha.txt,,sa_candragomin-ziSyalekha
text,,,sa_candrakIrti-bodhisattvayogAcAracatuHzatakaTIkA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_candrakIrti-bodhisattvayogAcAracatuHzatakaTIkA.txt,,sa_candrakIrti-bodhisattvayogAcAracatuHzatakaTIkA
text,,,sa_candrakIrti-prasannapada.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_candrakIrti-prasannapada.txt,,sa_candrakIrti-prasannapada
text,,,sa_candrasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_candrasUtra.txt,,sa_candrasUtra
text,,,sa_carmavastu.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_carmavastu.txt,,sa_carmavastu
text,,,sa_caturdharmanirdezasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_caturdharmanirdezasUtra.txt,,sa_caturdharmanirdezasUtra
text,,,sa_chAndogyopaniSad-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_chAndogyopaniSad-comm.txt,,sa_chAndogyopaniSad-comm
text,,,sa_chandoviciti.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_chandoviciti.txt,,sa_chandoviciti
text,,,sa_cIvaravastu.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_cIvaravastu.txt,,sa_cIvaravastu
text,,,sa_dAmodaragupta-kuTTanImata.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dAmodaragupta-kuTTanImata.txt,,sa_dAmodaragupta-kuTTanImata
text,,,sa_daNDin-dazakumAracarita.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_daNDin-dazakumAracarita.txt,,sa_daNDin-dazakumAracarita
text,,,sa_daNDin-dazakumAracarita3--5-6.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_daNDin-dazakumAracarita3--5-6.txt,,sa_daNDin-dazakumAracarita3--5-6
text,,,sa_daNDin-kAvyAdarza-1-2.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_daNDin-kAvyAdarza-1-2.txt,,sa_daNDin-kAvyAdarza-1-2
text,,,sa_daNDin-kAvyAdarza-3.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_daNDin-kAvyAdarza-3.txt,,sa_daNDin-kAvyAdarza-3
text,,,sa_daNDin-kAvyAdarza1--2.1-144--2.310-368.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_daNDin-kAvyAdarza1--2.1-144--2.310-368.txt,,sa_daNDin-kAvyAdarza1--2.1-144--2.310-368
text,,,sa_dantyoSThavidhi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dantyoSThavidhi.txt,,sa_dantyoSThavidhi
text,,,sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita.txt,,sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita
text,,,sa_dazabalasUtra-1-4.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dazabalasUtra-1-4.txt,,sa_dazabalasUtra-1-4
text,,,sa_dazabhUmikasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dazabhUmikasUtra.txt,,sa_dazabhUmikasUtra
text,,,sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan.txt,,sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan
text,,,sa_devatAsUtra-and-alpadevatAsUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_devatAsUtra-and-alpadevatAsUtra.txt,,sa_devatAsUtra-and-alpadevatAsUtra
text,,,sa_devIgItA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_devIgItA.txt,,sa_devIgItA
text,,,sa_devIkAlottarAgama.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_devIkAlottarAgama.txt,,sa_devIkAlottarAgama
text,,,sa_dhanaMjaya-dazarUpaka-1-4.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhanaMjaya-dazarUpaka-1-4.txt,,sa_dhanaMjaya-dazarUpaka-1-4
text,,,sa_dharmakIrti-hetubindu-edsteinkellner.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-hetubindu-edsteinkellner.txt,,sa_dharmakIrti-hetubindu-edsteinkellner
text,,,sa_dharmakIrti-hetubindu.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-hetubindu.txt,,sa_dharmakIrti-hetubindu
text,,,sa_dharmakIrti-nyAyabindu.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-nyAyabindu.txt,,sa_dharmakIrti-nyAyabindu
text,,,sa_dharmakIrti-nyAyabinduprakaraNa-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-nyAyabinduprakaraNa-comm.txt,,sa_dharmakIrti-nyAyabinduprakaraNa-comm
text,,,sa_dharmakIrti-nyAyabinduprakaraNakArikA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-nyAyabinduprakaraNakArikA.txt,,sa_dharmakIrti-nyAyabinduprakaraNakArikA
text,,,sa_dharmakIrti-pramANavArttikakArikA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-pramANavArttikakArikA.txt,,sa_dharmakIrti-pramANavArttikakArikA
text,,,sa_dharmakIrti-pramANavArttisvavRtti.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-pramANavArttisvavRtti.txt,,sa_dharmakIrti-pramANavArttisvavRtti
text,,,sa_dharmakIrti-pramANavinizcaya-fragment.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-pramANavinizcaya-fragment.txt,,sa_dharmakIrti-pramANavinizcaya-fragment
text,,,sa_dharmakIrti-saMbandhaparIkSA-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-saMbandhaparIkSA-comm.txt,,sa_dharmakIrti-saMbandhaparIkSA-comm
text,,,sa_dharmakIrti-saMtAnAntarasiddhi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-saMtAnAntarasiddhi.txt,,sa_dharmakIrti-saMtAnAntarasiddhi
text,,,sa_dharmakIrti-subandhaparIkSA-1-25.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-subandhaparIkSA-1-25.txt,,sa_dharmakIrti-subandhaparIkSA-1-25
text,,,sa_dharmakIrti-vAdanyAya-alt.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-vAdanyAya-alt.txt,,sa_dharmakIrti-vAdanyAya-alt
text,,,sa_dharmakIrti-vAdanyAya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmakIrti-vAdanyAya.txt,,sa_dharmakIrti-vAdanyAya
text,,,sa_dharmasamuccaya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmasamuccaya.txt,,sa_dharmasamuccaya
text,,,sa_dharmaskandha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dharmaskandha.txt,,sa_dharmaskandha
text,,,sa_dhoyI-pavanadUta.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhoyI-pavanadUta.txt,,sa_dhoyI-pavanadUta
text,,,sa_DhuNDhukanAtha-rasendracintAmaNi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_DhuNDhukanAtha-rasendracintAmaNi.txt,,sa_DhuNDhukanAtha-rasendracintAmaNi
text,,,sa_dhvajAgrakeyUrAdhAriNI-alt.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhvajAgrakeyUrAdhAriNI-alt.txt,,sa_dhvajAgrakeyUrAdhAriNI-alt
text,,,sa_dhvajAgrakeyUrAdhAriNI.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhvajAgrakeyUrAdhAriNI.txt,,sa_dhvajAgrakeyUrAdhAriNI
text,,,sa_dhvajAgrasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhvajAgrasUtra.txt,,sa_dhvajAgrasUtra
text,,,sa_dhyAnacandragosvAmin-gauragaovindArcanasmaraNapaddhati.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhyAnacandragosvAmin-gauragaovindArcanasmaraNapaddhati.txt,,sa_dhyAnacandragosvAmin-gauragaovindArcanasmaraNapaddhati
text,,,sa_dhyAnacandragosvAmin-rAdhAkRSNASTakAlIyalIlAsmaraNakramapaddhati.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dhyAnacandragosvAmin-rAdhAkRSNASTakAlIyalIlAsmaraNakramapaddhati.txt,,sa_dhyAnacandragosvAmin-rAdhAkRSNASTakAlIyalIlAsmaraNakramapaddhati
text,,,sa_dignAga-prajJApAramitApiNDArtha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dignAga-prajJApAramitApiNDArtha.txt,,sa_dignAga-prajJApAramitApiNDArtha
text,,,sa_dignAga-yogAvatAra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dignAga-yogAvatAra.txt,,sa_dignAga-yogAvatAra
text,,,sa_dIpaMkara-caryAsaMgrahapradIpa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkara-caryAsaMgrahapradIpa.txt,,sa_dIpaMkara-caryAsaMgrahapradIpa
text,,,sa_dIpaMkara-satyadvayAvatAranAma.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkara-satyadvayAvatAranAma.txt,,sa_dIpaMkara-satyadvayAvatAranAma
text,,,sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi.txt,,sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi
text,,,sa_dIpaMkarazrIjJAna-ApattidezanAvidhi.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-ApattidezanAvidhi.txt,,sa_dIpaMkarazrIjJAna-ApattidezanAvidhi
text,,,sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA.txt,,sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA
text,,,sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama.txt,,sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama
text,,,sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA.txt,,sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA
text,,,sa_dIpaMkarazrIjJAna-gurukriyAkrama.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-gurukriyAkrama.txt,,sa_dIpaMkarazrIjJAna-gurukriyAkrama
text,,,sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha.txt,,sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha
text,,,sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta.txt,,sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta
text,,,sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza.txt,,sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza
text,,,sa_dIpaMkarazrIjJAna-zaraNagamanadezanA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dIpaMkarazrIjJAna-zaraNagamanadezanA.txt,,sa_dIpaMkarazrIjJAna-zaraNagamanadezanA
text,,,sa_divyAvadAna.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_divyAvadAna.txt,,sa_divyAvadAna
text,,,sa_dramatic-fragments-buddhist.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dramatic-fragments-buddhist.txt,,sa_dramatic-fragments-buddhist
text,,,sa_durvekamizra-dharmottarapradIpa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_durvekamizra-dharmottarapradIpa.txt,,sa_durvekamizra-dharmottarapradIpa
text,,,sa_durvekamizra-hetubinduTIkAloka.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_durvekamizra-hetubinduTIkAloka.txt,,sa_durvekamizra-hetubinduTIkAloka
text,,,sa_dvAviMzatyavadAnakathA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_dvAviMzatyavadAnakathA.txt,,sa_dvAviMzatyavadAnakathA
text,,,sa_ekAdazamukha.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_ekAdazamukha.txt,,sa_ekAdazamukha
text,,,sa_ekAdazamukhahRdaya.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_ekAdazamukhahRdaya.txt,,sa_ekAdazamukhahRdaya
text,,,sa_ekottarAgamafragments.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_ekottarAgamafragments.txt,,sa_ekottarAgamafragments
text,,,sa_fragments-of-prajJApAramitA-texts.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_fragments-of-prajJApAramitA-texts.txt,,sa_fragments-of-prajJApAramitA-texts
text,,,sa_gAGgeza-tattvacintAmaNizabdakhANDa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gAGgeza-tattvacintAmaNizabdakhANDa.txt,,sa_gAGgeza-tattvacintAmaNizabdakhANDa
text,,,sa_gaNapatihRdaydhAraNI.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gaNapatihRdaydhAraNI.txt,,sa_gaNapatihRdaydhAraNI
text,,,sa_gaNDavyUhasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gaNDavyUhasUtra.txt,,sa_gaNDavyUhasUtra
text,,,sa_garbhasaMgrahaH.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_garbhasaMgrahaH.txt,,sa_garbhasaMgrahaH
text,,,sa_garbhopaniSad.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_garbhopaniSad.txt,,sa_garbhopaniSad
text,,,sa_garuDapurANa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_garuDapurANa.txt,,sa_garuDapurANa
text,,,sa_gauDapAda-AgamazAstra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gauDapAda-AgamazAstra.txt,,sa_gauDapAda-AgamazAstra
text,,,sa_gautama-dharmasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gautama-dharmasUtra.txt,,sa_gautama-dharmasUtra
text,,,sa_gautama-dharmasUtra1-3-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gautama-dharmasUtra1-3-comm.txt,,sa_gautama-dharmasUtra1-3-comm
text,,,sa_gautama-nyAyasUtra-comm-alt.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gautama-nyAyasUtra-comm-alt.txt,,sa_gautama-nyAyasUtra-comm-alt
text,,,sa_gautama-nyAyasUtra-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gautama-nyAyasUtra-comm.txt,,sa_gautama-nyAyasUtra-comm
text,,,sa_gautama-nyAyasUtra-comm2.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gautama-nyAyasUtra-comm2.txt,,sa_gautama-nyAyasUtra-comm2
text,,,sa_gautama-nyAyasUtra.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gautama-nyAyasUtra.txt,,sa_gautama-nyAyasUtra
text,,,"sa_gautama-nyAyasUtra5,1-comm.txt",,,,,,,,gretil,,"data\texts_clean\gretil\tei\transformations\html\sa_gautama-nyAyasUtra5,1-comm.txt",,"sa_gautama-nyAyasUtra5,1-comm"
text,,,sa_ghaTakarparakAvya-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_ghaTakarparakAvya-comm.txt,,sa_ghaTakarparakAvya-comm
text,,,sa_gheraNDasaMhitA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gheraNDasaMhitA.txt,,sa_gheraNDasaMhitA
text,,,sa_gopadatta-jAtakamAlA.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gopadatta-jAtakamAlA.txt,,sa_gopadatta-jAtakamAlA
text,,,sa_gopAlabhaTTa-haribhaktivilAsa-1-11.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gopAlabhaTTa-haribhaktivilAsa-1-11.txt,,sa_gopAlabhaTTa-haribhaktivilAsa-1-11
text,,,"sa_gopathabrAhmaNa-1,1,1-1,3,6.txt",,,,,,,,gretil,,"data\texts_clean\gretil\tei\transformations\html\sa_gopathabrAhmaNa-1,1,1-1,3,6.txt",,"sa_gopathabrAhmaNa-1,1,1-1,3,6"
text,,,sa_gopathabrAhmaNa.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gopathabrAhmaNa.txt,,sa_gopathabrAhmaNa
text,,,sa_gorakSanAtha-AmaraughazAsana-comm.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gorakSanAtha-AmaraughazAsana-comm.txt,,sa_gorakSanAtha-AmaraughazAsana-comm
text,,,sa_gorakSanAtha-gorakSazataka.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gorakSanAtha-gorakSazataka.txt,,sa_gorakSanAtha-gorakSazataka
text,,,sa_gorakSazataka-alt.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_gorakSazataka-alt.txt,,sa_gorakSazataka-alt
text,,,sa_govardhana-AryAsaptazatI.txt,,,,,,,,gretil,,data\texts_clean\gretil\tei\transformations\html\sa_govardhana-AryAsaptazatI.txt,,sa_govardhana-AryAsaptazatI
